"CustomerID","Country","PurchaseCount","LifetimeValue","AvgOrderValue","CustomerSegment"
"17589","United Kingdom",4,550.23,2.17,"Occasional"
"14759","United Kingdom",3,550.2,5.39,"Occasional"
"16725","United Kingdom",7,550.13,3.64,"Regular"
"14057","United Kingdom",17,549.83,1.94,"VIP"
"14217","United Kingdom",17,549.55,5.5,"VIP"
"17728","United Kingdom",3,548.91,3.33,"Occasional"
"17609","United Kingdom",5,546.88,2.31,"Regular"
"17097","Spain",8,546.87,2.59,"Regular"
"13952","United Kingdom",2,545.71,3.98,"Occasional"
"12779","Poland",8,544.5,3.65,"Regular"
"15281","United Kingdom",9,544.16,3.91,"Regular"
"15038","United Kingdom",6,543.76,4.18,"Regular"
"17073","United Kingdom",4,543.5,3.12,"Occasional"
"13507","United Kingdom",4,543.38,3.35,"Occasional"
"17214","United Kingdom",6,543.17,5.27,"Regular"
"13178","United Kingdom",11,542.34,2.05,"VIP"
"14498","United Kingdom",5,541.89,2.81,"Regular"
"15527","United Kingdom",8,541.01,3.32,"Regular"
"14709","United Kingdom",13,540.01,2.76,"VIP"
"18044","United Kingdom",10,539.95,4.25,"VIP"
"13838","United Kingdom",4,539.84,3.1,"Occasional"
"17894","United Kingdom",8,539.29,2.79,"Regular"
"14446","United Kingdom",4,538.63,1.84,"Occasional"
"13198","United Kingdom",6,537.73,2.38,"Regular"
"17861","United Kingdom",8,537.64,2.42,"Regular"
"16359","United Kingdom",9,537.45,8.14,"Regular"
"17590","United Kingdom",3,536.35,2.67,"Occasional"
"14044","United Kingdom",4,536.23,2.57,"Occasional"
"12562","France",7,535.62,3.19,"Regular"
"14334","United Kingdom",8,533.23,3.29,"Regular"
"16019","United Kingdom",9,532.88,3.33,"Regular"
"14930","Channel Islands",3,532.86,4.16,"Occasional"
"12610","Italy",5,532.62,5.02,"Regular"
"17593","United Kingdom",5,531.89,2.5,"Regular"
"13212","United Kingdom",3,531.82,3.75,"Occasional"
"18226","United Kingdom",11,528.82,2.19,"VIP"
"16469","United Kingdom",4,528.68,2.9,"Occasional"
"14125","United Kingdom",3,527.94,3.16,"Occasional"
"15518","United Kingdom",8,527.33,2.46,"Regular"
"13381","United Kingdom",6,524.67,3.05,"Regular"
"15291","United Kingdom",15,524.63,5.09,"VIP"
"17827","United Kingdom",5,523.24,2.38,"Regular"
"12523","France",11,523.16,4.94,"VIP"
"17774","United Kingdom",4,521.64,3.34,"Occasional"
"13093","United Kingdom",8,520.51,3.27,"Regular"
"13956","United Kingdom",5,520.25,3.42,"Regular"
"15796","United Kingdom",8,519.0,3.9,"Regular"
"15955","United Kingdom",14,518.47,2.83,"VIP"
"15996","United Kingdom",6,517.96,3.98,"Regular"
"16005","United Kingdom",4,517.44,2.37,"Occasional"
"17596","United Kingdom",7,517.18,1.92,"Regular"
"16003","United Kingdom",5,516.9,5.02,"Regular"
"13373","United Kingdom",3,516.67,3.27,"Occasional"
"17001","United Kingdom",11,516.63,3.06,"VIP"
"14191","United Kingdom",13,516.26,1.99,"VIP"
"14419","United Kingdom",6,515.86,2.5,"Regular"
"15218","United Kingdom",11,513.44,3.09,"VIP"
"16511","United Kingdom",3,512.53,3.03,"Occasional"
"14944","United Kingdom",12,511.14,3.01,"VIP"
"17085","United Kingdom",5,510.92,2.73,"Regular"
"15764","United Kingdom",6,510.6,2.84,"Regular"
"13476","United Kingdom",2,510.14,8.8,"Occasional"
"18204","United Kingdom",3,509.86,2.55,"Occasional"
"16407","United Kingdom",10,509.25,2.96,"VIP"
"13854","United Kingdom",25,509.12,4.63,"VIP"
"14083","United Kingdom",9,507.93,2.81,"Regular"
"15906","United Kingdom",7,507.46,3.38,"Regular"
"14649","United Kingdom",4,507.05,2.55,"Occasional"
"14388","United Kingdom",8,505.56,2.72,"Regular"
"16985","United Kingdom",10,504.96,4.21,"VIP"
"16794","United Kingdom",10,504.94,1.77,"VIP"
"12528","Germany",6,504.89,5.49,"Regular"
"17648","United Kingdom",4,503.82,5.54,"Occasional"
"17061","United Kingdom",11,503.62,5.09,"VIP"
"13769","United Kingdom",10,503.25,3.73,"VIP"
"16145","United Kingdom",11,502.55,2.24,"VIP"
"15827","United Kingdom",14,500.61,4.35,"VIP"
"12520","Germany",5,499.84,3.29,"Regular"
"13021","United Kingdom",9,499.41,3.81,"Regular"
"14227","United Kingdom",10,498.57,2.85,"VIP"
"14931","Channel Islands",5,498.06,12.15,"Regular"
"14732","United Kingdom",8,497.79,3.39,"Regular"
"16497","United Kingdom",6,497.57,3.66,"Regular"
"14565","United Kingdom",4,496.79,3.91,"Occasional"
"17019","United Kingdom",4,496.7,2.12,"Occasional"
"14971","United Kingdom",3,496.33,3.1,"Occasional"
"15974","United Kingdom",7,496.24,2.82,"Regular"
"13317","United Kingdom",6,496.15,4.0,"Regular"
"17725","United Kingdom",11,495.38,2.58,"VIP"
"12721","France",6,494.23,3.07,"Regular"
"15379","United Kingdom",7,492.75,2.54,"Regular"
"18075","United Kingdom",10,492.3,3.47,"VIP"
"16293","United Kingdom",10,490.98,4.16,"VIP"
"15004","United Kingdom",1,489.12,3.1,"Occasional"
"15860","United Kingdom",8,488.41,3.44,"Regular"
"15707","United Kingdom",4,488.24,2.28,"Occasional"
"16057","United Kingdom",7,487.41,4.03,"Regular"
"18096","United Kingdom",3,487.27,2.29,"Occasional"
"14004","United Kingdom",7,486.33,2.84,"Regular"
"16143","United Kingdom",6,484.16,4.14,"Regular"
"15910","United Kingdom",8,484.0,1.81,"Regular"
"12480","Germany",4,482.7,3.13,"Occasional"
"17126","United Kingdom",5,482.44,1.86,"Regular"
"13384","United Kingdom",7,482.33,3.17,"Regular"
"12685","France",6,482.15,3.07,"Regular"
"18210","United Kingdom",6,482.01,3.6,"Regular"
"15089","United Kingdom",6,481.39,3.32,"Regular"
"12347","Iceland",7,481.21,2.64,"Regular"
"15525","United Kingdom",3,481.18,2.7,"Occasional"
"13883","United Kingdom",5,479.4,3.38,"Regular"
"13881","United Kingdom",20,476.42,2.68,"VIP"
"15756","United Kingdom",4,475.63,2.48,"Occasional"
"16818","United Kingdom",11,474.86,2.53,"VIP"
"15410","United Kingdom",8,474.07,3.89,"Regular"
"16871","United Kingdom",6,473.65,3.46,"Regular"
"14387","United Kingdom",3,473.5,3.38,"Occasional"
"13999","United Kingdom",12,473.18,2.27,"VIP"
"17071","United Kingdom",9,472.74,3.38,"Regular"
"14758","United Kingdom",4,472.69,6.66,"Occasional"
"17284","United Kingdom",6,472.58,1.62,"Regular"
"17131","United Kingdom",5,471.6,3.52,"Regular"
"16592","United Kingdom",16,471.1,2.18,"VIP"
"18219","United Kingdom",10,470.73,4.13,"VIP"
"18260","United Kingdom",6,469.94,3.51,"Regular"
"16533","United Kingdom",3,469.17,2.65,"Occasional"
"14952","United Kingdom",11,469.12,3.4,"VIP"
"17084","United Kingdom",2,468.55,2.89,"Occasional"
"16652","United Kingdom",7,467.98,3.97,"Regular"
"16755","United Kingdom",3,467.56,2.75,"Occasional"
"18231","United Kingdom",5,466.92,3.77,"Regular"
"16742","United Kingdom",1,464.9,464.9,"Occasional"
"17651","United Kingdom",10,464.68,2.0,"VIP"
"16200","United Kingdom",2,464.55,2.6,"Occasional"
"14179","United Kingdom",2,464.24,2.81,"Occasional"
"14081","United Kingdom",2,464.12,3.03,"Occasional"
"15811","United Kingdom",6,463.86,3.49,"Regular"
"13632","United Kingdom",5,463.34,3.17,"Regular"
"16303","United Kingdom",3,463.11,2.86,"Occasional"
"16210","United Kingdom",18,462.19,3.76,"VIP"
"12753","Japan",6,460.46,2.34,"Regular"
"14209","United Kingdom",6,460.36,5.29,"Regular"
"14669","United Kingdom",3,460.02,2.71,"Occasional"
"17838","United Kingdom",5,459.52,3.8,"Regular"
"15298","United Kingdom",12,459.25,2.39,"VIP"
"14410","United Kingdom",9,458.55,2.38,"Regular"
"12360","Austria",3,457.91,3.55,"Occasional"
"15673","United Kingdom",4,457.13,2.95,"Occasional"
"14224","United Kingdom",4,455.22,3.86,"Occasional"
"16398","United Kingdom",2,454.66,5.54,"Occasional"
"16801","United Kingdom",4,454.42,5.98,"Occasional"
"12456","Switzerland",3,453.07,3.62,"Occasional"
"18245","United Kingdom",7,452.27,2.58,"Regular"
"13815","Germany",4,451.77,2.57,"Occasional"
"15802","United Kingdom",1,451.42,451.42,"Occasional"
"13725","United Kingdom",8,450.95,4.34,"Regular"
"14529","United Kingdom",3,450.81,1.97,"Occasional"
"14963","United Kingdom",5,450.51,2.28,"Regular"
"15632","United Kingdom",8,450.22,2.7,"Regular"
"12747","United Kingdom",11,449.89,4.37,"VIP"
"17700","United Kingdom",4,449.84,3.17,"Occasional"
"16011","United Kingdom",16,448.65,2.12,"VIP"
"15755","United Kingdom",6,448.17,3.18,"Regular"
"14307","United Kingdom",6,447.56,2.49,"Regular"
"15009","United Kingdom",3,447.39,2.46,"Occasional"
"12727","France",7,447.18,3.22,"Regular"
"13777","United Kingdom",33,447.02,2.27,"VIP"
"13704","United Kingdom",9,446.06,3.33,"Regular"
"15787","United Kingdom",3,445.93,2.16,"Occasional"
"13644","United Kingdom",4,444.28,3.04,"Occasional"
"16676","United Kingdom",4,443.82,4.99,"Occasional"
"13880","United Kingdom",13,443.57,2.69,"VIP"
"14299","United Kingdom",9,442.13,3.09,"Regular"
"14543","United Kingdom",16,441.88,6.14,"VIP"
"16222","United Kingdom",1,441.82,3.22,"Occasional"
"12916","United Kingdom",4,441.55,4.13,"Occasional"
"14841","United Kingdom",6,440.85,3.19,"Regular"
"15858","United Kingdom",5,440.69,2.31,"Regular"
"16669","United Kingdom",3,439.95,2.75,"Occasional"
"12613","Germany",5,439.51,2.87,"Regular"
"17655","United Kingdom",7,439.18,4.83,"Regular"
"12357","Switzerland",1,438.67,3.35,"Occasional"
"15024","United Kingdom",10,438.1,2.83,"VIP"
"17088","United Kingdom",4,438.04,3.81,"Occasional"
"14503","United Kingdom",6,437.26,2.67,"Regular"
"14852","United Kingdom",6,437.1,3.06,"Regular"
"12397","Belgium",2,437.0,3.47,"Occasional"
"18125","United Kingdom",4,436.19,2.23,"Occasional"
"13772","United Kingdom",3,436.11,2.46,"Occasional"
"17644","United Kingdom",11,435.17,2.77,"VIP"
"13658","United Kingdom",5,434.45,4.02,"Regular"
"17404","Sweden",15,434.4,2.19,"VIP"
"17730","United Kingdom",13,433.78,1.99,"VIP"
"17504","United Kingdom",9,433.01,3.41,"Regular"
"14286","United Kingdom",3,432.09,1.54,"Occasional"
"15125","United Kingdom",15,430.14,3.39,"VIP"
"13680","United Kingdom",4,430.02,2.21,"Occasional"
"16709","United Kingdom",5,429.7,5.44,"Regular"
"15251","United Kingdom",11,429.1,3.87,"VIP"
"16466","United Kingdom",7,427.71,2.89,"Regular"
"14449","United Kingdom",4,427.66,1.66,"Occasional"
"15235","United Kingdom",12,427.65,2.99,"VIP"
"16126","United Kingdom",4,427.44,3.65,"Occasional"
"17812","United Kingdom",4,427.18,3.03,"Occasional"
"16332","United Kingdom",7,426.38,2.79,"Regular"
"13552","United Kingdom",12,426.33,3.91,"VIP"
"14258","United Kingdom",9,426.02,3.84,"Regular"
"17667","United Kingdom",5,425.15,3.67,"Regular"
"17017","United Kingdom",20,424.89,1.69,"VIP"
"18168","United Kingdom",6,424.43,3.24,"Regular"
"15644","United Kingdom",4,424.1,1.78,"Occasional"
"16520","United Kingdom",3,423.94,2.72,"Occasional"
"16899","United Kingdom",6,423.57,3.39,"Regular"
"13520","Switzerland",6,423.1,4.55,"Regular"
"15574","United Kingdom",4,422.75,2.52,"Occasional"
"13804","United Kingdom",7,422.44,3.08,"Regular"
"13151","United Kingdom",1,421.01,5.69,"Occasional"
"14553","United Kingdom",5,420.77,3.72,"Regular"
"12524","Germany",8,420.06,2.92,"Regular"
"18156","United Kingdom",2,420.03,3.0,"Occasional"
"15514","United Kingdom",11,419.94,2.36,"VIP"
"13654","United Kingdom",6,419.43,2.53,"Regular"
"16889","United Kingdom",3,418.37,3.1,"Occasional"
"14640","United Kingdom",6,417.77,3.94,"Regular"
"13563","United Kingdom",2,417.13,8.51,"Occasional"
"16121","United Kingdom",2,416.62,1.97,"Occasional"
"16395","United Kingdom",5,416.51,1.98,"Regular"
"13736","United Kingdom",2,415.94,2.18,"Occasional"
"14626","United Kingdom",4,415.76,3.41,"Occasional"
"16261","United Kingdom",4,415.34,3.35,"Occasional"
"14868","United Kingdom",8,414.9,2.88,"Regular"
"13168","United Kingdom",4,414.65,3.17,"Occasional"
"16672","United Kingdom",20,414.38,3.63,"VIP"
"18077","United Kingdom",11,414.27,1.82,"VIP"
"15544","United Kingdom",9,413.83,1.6,"Regular"
"18016","United Kingdom",5,412.52,3.35,"Regular"
"15743","United Kingdom",4,412.18,4.68,"Occasional"
"13517","United Kingdom",3,411.95,2.92,"Occasional"
"15854","United Kingdom",12,411.05,2.94,"VIP"
"14154","United Kingdom",2,410.44,7.89,"Occasional"
"16912","United Kingdom",11,410.35,4.06,"VIP"
"12664","Finland",9,410.14,11.08,"Regular"
"16258","United Kingdom",5,409.61,3.03,"Regular"
"15484","United Kingdom",4,408.99,2.18,"Occasional"
"17069","United Kingdom",9,408.3,2.86,"Regular"
"12381","Norway",5,407.44,4.68,"Regular"
"15411","United Kingdom",4,407.31,4.11,"Occasional"
"12743","Unspecified",2,407.17,3.04,"Occasional"
"16014","United Kingdom",3,406.35,2.8,"Occasional"
"15763","United Kingdom",2,406.22,6.66,"Occasional"
"13576","United Kingdom",18,406.16,3.22,"VIP"
"14844","United Kingdom",4,406.01,3.12,"Occasional"
"14623","United Kingdom",5,405.7,3.03,"Regular"
"17027","United Kingdom",6,404.25,2.64,"Regular"
"14239","United Kingdom",11,403.95,3.61,"VIP"
"17768","United Kingdom",3,403.92,3.85,"Occasional"
"13782","United Kingdom",6,403.48,3.51,"Regular"
"17566","United Kingdom",2,403.4,2.65,"Occasional"
"12370","Cyprus",3,402.95,2.53,"Occasional"
"15862","United Kingdom",4,402.47,2.74,"Occasional"
"16726","United Kingdom",5,402.27,2.17,"Regular"
"14112","United Kingdom",7,401.65,2.51,"Regular"
"18257","United Kingdom",8,401.63,3.4,"Regular"
"16877","United Kingdom",6,401.6,2.53,"Regular"
"16875","United Kingdom",5,401.55,3.59,"Regular"
"16283","United Kingdom",5,401.25,2.42,"Regular"
"16186","United Kingdom",12,400.91,1.84,"VIP"
"16570","United Kingdom",10,400.07,3.18,"VIP"
"16156","United Kingdom",9,400.01,3.08,"Regular"
"14662","United Kingdom",4,399.88,2.38,"Occasional"
"15022","United Kingdom",4,399.74,2.96,"Occasional"
"12965","United Kingdom",1,399.36,3.66,"Occasional"
"13285","United Kingdom",4,399.22,2.13,"Occasional"
"13365","United Kingdom",2,398.81,3.12,"Occasional"
"16085","United Kingdom",5,398.65,2.39,"Regular"
"14442","Channel Islands",2,398.38,6.32,"Occasional"
"17162","United Kingdom",10,398.32,3.83,"VIP"
"13659","United Kingdom",2,398.23,3.83,"Occasional"
"15228","United Kingdom",4,398.19,3.19,"Occasional"
"18145","United Kingdom",4,398.12,1.8,"Occasional"
"16928","United Kingdom",17,396.13,1.9,"VIP"
"17054","United Kingdom",5,396.03,4.77,"Regular"
"16180","United Kingdom",8,393.95,2.43,"Regular"
"17287","United Kingdom",7,393.4,3.17,"Regular"
"12782","Portugal",5,391.96,3.81,"Regular"
"12483","Sweden",8,389.86,5.2,"Regular"
"16013","United Kingdom",47,389.71,2.8,"VIP"
"12409","Switzerland",3,389.62,3.57,"Occasional"
"14665","United Kingdom",5,389.55,4.33,"Regular"
"16442","United Kingdom",3,389.33,2.24,"Occasional"
"14210","United Kingdom",6,389.27,3.82,"Regular"
"13756","United Kingdom",14,388.67,2.74,"VIP"
"13870","United Kingdom",8,388.54,3.38,"Regular"
"17341","United Kingdom",3,388.1,2.12,"Occasional"
"17567","United Kingdom",8,387.66,2.35,"Regular"
"13558","United Kingdom",4,386.66,2.21,"Occasional"
"13422","United Kingdom",1,384.89,3.03,"Occasional"
"17722","United Kingdom",4,384.73,3.35,"Occasional"
"13758","United Kingdom",7,384.69,3.29,"Regular"
"16949","United Kingdom",6,383.8,6.4,"Regular"
"16418","United Kingdom",3,383.75,3.76,"Occasional"
"12438","Norway",2,381.7,3.89,"Occasional"
"17787","United Kingdom",4,381.51,2.85,"Occasional"
"15584","United Kingdom",4,381.24,3.1,"Occasional"
"18198","United Kingdom",17,381.01,2.4,"VIP"
"18272","United Kingdom",6,380.91,2.29,"Regular"
"14499","United Kingdom",3,380.25,1.96,"Occasional"
"17288","United Kingdom",7,379.8,2.67,"Regular"
"13596","United Kingdom",2,378.97,2.28,"Occasional"
"12940","United Kingdom",2,378.25,3.82,"Occasional"
"12988","United Kingdom",1,378.14,4.11,"Occasional"
"17516","United Kingdom",5,378.0,2.76,"Regular"
"15549","United Kingdom",3,377.68,3.28,"Occasional"
"15704","United Kingdom",4,377.56,3.23,"Occasional"
"17160","United Kingdom",6,377.4,1.65,"Regular"
"12365","Cyprus",2,377.31,17.15,"Occasional"
"15845","United Kingdom",8,376.76,2.73,"Regular"
"15482","United Kingdom",12,375.42,3.83,"VIP"
"12598","France",8,375.22,2.84,"Regular"
"15265","United Kingdom",2,375.1,4.57,"Occasional"
"14854","United Kingdom",7,374.93,2.95,"Regular"
"14315","United Kingdom",6,374.71,3.71,"Regular"
"15104","United Kingdom",2,374.39,5.43,"Occasional"
"13890","United Kingdom",10,374.17,3.4,"VIP"
"17360","United Kingdom",3,373.55,2.83,"Occasional"
"17293","United Kingdom",9,373.42,2.77,"Regular"
"15620","United Kingdom",3,372.97,3.73,"Occasional"
"14504","United Kingdom",4,372.65,3.48,"Occasional"
"17472","United Kingdom",3,372.01,2.06,"Occasional"
"13340","United Kingdom",7,369.87,2.76,"Regular"
"14290","United Kingdom",5,368.96,3.65,"Regular"
"14465","United Kingdom",3,367.67,2.83,"Occasional"
"15694","United Kingdom",14,367.44,4.71,"VIP"
"17434","United Kingdom",7,367.3,2.74,"Regular"
"15738","United Kingdom",16,366.97,2.12,"VIP"
"17672","United Kingdom",2,366.5,3.33,"Occasional"
"14110","United Kingdom",12,366.02,2.36,"VIP"
"14360","United Kingdom",4,365.85,3.1,"Occasional"
"14121","United Kingdom",4,364.78,2.29,"Occasional"
"17348","United Kingdom",5,364.46,1.7,"Regular"
"12423","Belgium",8,364.2,2.91,"Regular"
"17673","United Kingdom",6,363.97,1.6,"Regular"
"14560","United Kingdom",22,363.12,4.91,"VIP"
"14493","United Kingdom",5,362.95,3.02,"Regular"
"16750","United Kingdom",5,362.34,3.81,"Regular"
"17974","United Kingdom",3,362.34,2.02,"Occasional"
"12843","United Kingdom",8,361.86,3.51,"Regular"
"13136","United Kingdom",5,361.18,2.84,"Regular"
"17491","United Kingdom",10,361.11,3.31,"VIP"
"17545","United Kingdom",3,360.48,2.49,"Occasional"
"12578","Italy",2,359.9,3.16,"Occasional"
"14532","United Kingdom",4,359.9,5.62,"Occasional"
"12501","Germany",1,359.49,2.41,"Occasional"
"14487","United Kingdom",6,359.44,2.5,"Regular"
"17228","United Kingdom",8,359.14,1.73,"Regular"
"16788","United Kingdom",2,358.65,2.31,"Occasional"
"14766","United Kingdom",6,358.51,2.66,"Regular"
"17164","United Kingdom",7,358.32,2.49,"Regular"
"16767","United Kingdom",11,357.93,1.61,"VIP"
"15628","United Kingdom",9,357.22,2.3,"Regular"
"15370","United Kingdom",7,357.13,3.8,"Regular"
"16638","United Kingdom",10,357.12,3.8,"VIP"
"12594","Italy",10,356.73,3.02,"VIP"
"16458","United Kingdom",18,356.2,1.76,"VIP"
"13266","United Kingdom",12,355.84,1.9,"VIP"
"16434","United Kingdom",7,355.08,3.26,"Regular"
"16992","United Kingdom",5,354.92,3.82,"Regular"
"16150","United Kingdom",5,354.39,3.03,"Regular"
"13911","United Kingdom",9,353.6,2.39,"Regular"
"17828","Malta",4,353.32,5.27,"Occasional"
"15919","United Kingdom",2,352.44,2.46,"Occasional"
"18043","United Kingdom",3,352.37,2.91,"Occasional"
"15365","United Kingdom",7,352.08,3.09,"Regular"
"15535","United Kingdom",4,351.95,4.69,"Occasional"
"12518","Germany",5,351.81,2.84,"Regular"
"14482","United Kingdom",6,351.7,2.44,"Regular"
"14584","United Kingdom",4,351.41,3.51,"Occasional"
"12380","Belgium",4,351.38,3.38,"Occasional"
"15031","United Kingdom",4,351.33,3.17,"Occasional"
"17897","United Kingdom",3,351.11,3.08,"Occasional"
"16503","United Kingdom",4,350.58,4.17,"Occasional"
"16983","United Kingdom",7,350.58,2.37,"Regular"
"12600","Germany",10,350.32,5.47,"VIP"
"13908","United Kingdom",4,349.84,2.87,"Occasional"
"13548","United Kingdom",2,349.05,2.81,"Occasional"
"16885","United Kingdom",3,348.72,3.45,"Occasional"
"13208","United Kingdom",6,348.43,2.34,"Regular"
"13827","United Kingdom",3,348.21,3.74,"Occasional"
"16618","United Kingdom",5,348.1,3.63,"Regular"
"17612","United Kingdom",6,347.8,2.58,"Regular"
"13895","United Kingdom",4,346.37,2.94,"Occasional"
